stn,year,quarter,visib,wdsp,temp,prcp,provgb,CNT
538450,2012,3,9.7510872,2.5956523,69.648911,.15913044,61,0
538450,2012,4,10.230434,2.6771739,37.922825,.014021739,61,0
538450,2013,1,9.8166666,4.3644443,35.608891,.0084444443,61,0
538450,2013,2,10.789011,5.5615387,63.161537,.05989011,61,0
538450,2013,3,9.2538462,3.9494505,67.75824,.36329672,61,0
538450,2013,4,10.651087,3.8880434,38.335869,.025543477,61,0
538450,2014,1,10.668889,4.4733334,33.634445,.022222223,61,0
538450,2014,2,11.367033,4.6494508,61.34066,.086593404,61,0
538450,2014,3,8.1945057,3.9274726,66.363739,.20417583,61,0
538450,2014,4,9.5423908,4.0956521,38.267391,.0097826086,61,0
538450,2015,1,9.2555552,4.5122223,34.169998,.049111113,61,0
538450,2015,2,12.756044,5.2461538,61.685715,.046,61,0
538450,2015,3,12.117392,4.2184782,68.16304,.069777779,61,0
538450,2015,4,10.379348,3.8076086,38.815216,.23999999,61,0
538450,2016,1,13.102198,4.7505493,31.156044,.038539324,61,0
538450,2016,2,15.114285,5.1989012,62.112087,.074505493,61,0
538450,2016,3,12.103261,4.1684785,69.48587,.12076087,61,0
538450,2016,4,12.266304,3.9641304,40.497826,.042934783,61,0
538450,2017,1,13.468889,4.3877778,33.154446,.018888889,61,0
538450,2017,2,15.789011,4.7208791,63.014286,.070439562,61,0
538450,2017,3,10.947826,3.8184783,69.329346,.20293479,61,0
538450,2017,4,10.401087,3.8978262,38.092392,.073478259,61,0
538450,2018,1,11.372222,4.6766667,33.773335,.25955555,61,0
538450,2018,2,13.380219,4.8967032,63.616482,.13477777,61,0
538450,2018,3,10.746667,4.0477777,68.573334,.13303371,61,0
538450,2018,4,13.641861,4.0639534,36.604652,.006627907,61,0
538450,2019,1,13.116854,4.1044445,32.444443,.0037931034,61,0
538450,2019,2,14.473626,4.945055,62.912086,.084691361,61,0
538450,2019,3,13.755435,3.9271739,68.214134,.24230769,61,0
538450,2019,4,13.105434,4.0336957,39.856522,.051058825,61,0
538450,2020,1,12.44945,4.0593405,35.347252,.017032968,61,0
538450,2020,2,16.017582,5.0109892,62.606594,.077582419,61,0
538450,2020,3,18.6,3.5999999,69.300003,0,61,0
538630,2011,1,8.5522223,4.0933332,31.124445,.015444444,14,0
538630,2011,2,8.9923077,5.0725274,66.412086,.031318679,14,0
538630,2011,3,6.119565,3.0521739,69.392387,.17543478,14,0
538630,2011,4,6.9663043,3.0336957,40.693478,.041630436,14,0
538630,2012,1,7.7417583,3.7087913,31.514286,.0085714282,14,0
538630,2012,2,9.8461542,4.0999999,67.630768,.053736266,14,0
538630,2012,3,7.6054349,2.8543477,69.798912,.14967391,14,0
538630,2012,4,9.6173916,3.6195652,37.984783,.011195652,14,0
538630,2013,1,8.6077776,3.7722223,37.223331,.0058888886,14,0
538630,2013,2,8.8912086,4.96,67.384613,.066263735,14,0
538630,2013,3,7.1780219,3.6965117,72.139557,.21241759,14,0
538630,2013,4,9.0619564,4.1349998,42.519566,.016847827,14,0
538630,2014,1,2.841573,3.8855555,36.639999,.016888889,14,0
538630,2014,2,6.3577776,4.1744447,66.39222,.077333331,14,0
538630,2014,3,4.7426968,3.2296703,70.60659,.15274726,14,0
538630,2014,4,3.5076087,3.6978021,41.848911,.0058695651,14,0
538630,2015,1,3.6134832,5.8133335,37.81778,.013777778,14,0
538630,2015,2,5.6055555,6.5219779,66.845055,.046483517,14,0
538630,2015,3,5.6384616,4.1152172,72.797829,.10586956,14,0
538630,2015,4,3.8521738,5.2146068,42.306522,.032717392,14,0
538630,2016,1,4.8022728,6.2662921,35.162636,.0071428572,14,0
538630,2016,2,6.3422222,5.6538463,66.829674,.073626369,14,0
538630,2016,3,5.5130434,4.1695652,73.353264,.18543479,14,0
538630,2016,4,4.1055555,4.3608694,43.348911,.046304349,14,0
538630,2017,1,4.5325842,5.6311111,37.75111,.010555555,14,0
538630,2017,2,6.1555557,5.5901098,67.897804,.058461539,14,0
538630,2017,3,5.5879121,4.3010869,74.238045,.099565215,14,0
538630,2017,4,4.1565218,5.2271738,42.059784,.063695654,14,0
538630,2018,1,4.5831461,6.3533335,37.784443,.012888889,14,0
538630,2018,2,6.508791,5.554945,68.88681,.057472527,14,0
538630,2018,3,5.4685392,4.2977529,73.496628,.11775281,14,0
538630,2018,4,4.7231708,4.6376472,41.37558,.0044186045,14,0
538630,2019,1,4.467442,5.1633334,36.58889,.0049438202,14,0
538630,2019,2,6.6428571,5.5978022,68.202194,.067865171,14,0
538630,2019,3,6.7351646,4.0173912,73.653259,.10478261,14,0
538630,2019,4,4.683146,4.472826,43.61087,.029782608,14,0
538630,2020,1,7.930769,5.1175823,38.845055,.016373627,14,0
538630,2020,2,7.8912086,5.7208791,67.194504,.11703297,14,0
538630,2020,3,7.6999998,3.5999999,77.199997,0,14,0
538980,2011,1,7.7600002,4.1177778,36.59,.0091111111,41,0
538980,2011,2,8.6351652,5.1252747,69.94725,.033626374,41,0
538980,2011,3,6.6554346,3.3108695,75.803261,.16576087,41,0
538980,2011,4,5.5076089,3.1021738,46.282608,.05021739,41,0
538980,2012,1,6.6351647,3.7087913,36.309891,.011758242,41,0
538980,2012,2,8.046154,4.1637363,72.349449,.058571428,41,0
538980,2012,3,7.0434785,3.076087,76.935867,.18641305,41,0
538980,2012,4,7.0576086,3.1684783,45.245651,.018586956,41,0
538980,2013,1,5.4166665,4.2188888,37.43222,.011666667,41,0
538980,2013,2,7.6120877,4.8637362,69.437363,.049890108,41,0
538980,2013,3,6.6186814,3.7262499,79.245056,.12505494,41,0
538980,2013,4,6.1413045,3.776,46.404346,.011521739,41,0
538980,2014,1,2.6080461,5.5255556,42.5,.012888889,41,0
538980,2014,2,5.1450548,6.5681319,71.976921,.10362637,41,0
538980,2014,3,3.9923077,5.0175824,75.514282,.17659341,41,0
538980,2014,4,3.5554347,5.0108695,49.395653,.0052173911,41,0
538980,2015,1,3.5655172,5.8277779,42.728889,.007777778,41,0
538980,2015,2,6.0604396,6.4340658,70.325272,.10494506,41,0
538980,2015,3,4.9184785,4.8510871,76.601089,.077608697,41,0
538980,2015,4,3.2891304,5.1815219,46.900002,.042934783,41,0
538980,2016,1,4.062222,5.7813187,41.272526,.010879121,41,0
538980,2016,2,7.0131869,6.2769232,71.508789,.086373627,41,0
538980,2016,3,5.9076085,4.6576085,77.871742,.28891304,41,0
538980,2016,4,3.054945,4.7108698,48.578262,.059673913,41,0
538980,2017,1,4.0898876,5.1799998,41.84,.011222222,41,0
538980,2017,2,8.1912088,5.9241757,72.672531,.095274724,41,0
538980,2017,3,6.195652,4.8097825,78.516304,.16967392,41,0
538980,2017,4,4.6445651,4.8130436,47.797825,.021868132,41,0
538980,2018,1,4.8056178,5.831111,41.25111,.015666667,41,0
538980,2018,2,7.886517,6.1835165,72.754944,.098791212,41,0
538980,2018,3,8.1595507,4.985393,78.694382,.20303372,41,0
538980,2018,4,4.6845236,4.5999999,47.483723,.0069411765,41,0
538980,2019,1,4.5988374,5.2155557,41.013332,.0035955056,41,0
538980,2019,2,9.3780222,6.4384613,72.225273,.062471911,41,0
538980,2019,3,9.1663046,4.9228263,78.702171,.13043956,41,0
538980,2019,4,4.7826085,4.4815216,48.673912,.047802199,41,0
538980,2020,1,4.4857144,5.1780219,43.262638,.01978022,41,0
538980,2020,2,8.6032963,6.2703295,71.242859,.076263733,41,0
538980,2020,3,8,4.1999998,80.699997,0,41,0
539150,2011,1,14.616667,4.5388889,28.89889,.0088888891,62,0
539150,2011,2,16.716484,4.7538462,61.9011,.042417582,62,0
539150,2011,3,13.254348,3.7717392,65.486954,.16467391,62,0
539150,2011,4,12.520652,3.7391305,39.151089,.044782609,62,0
539150,2012,1,14.542857,4.0967035,30.602198,.013736264,62,0
539150,2012,2,16.472528,4.4175825,61.490108,.075824179,62,0
539150,2012,3,14.069566,3.9032609,66.47065,.12510869,62,0
539150,2012,4,15.58587,4.3543477,37.075001,.0089130439,62,0
539150,2013,1,16.468889,4.3899999,37.403332,.006111111,62,0
539150,2013,2,16.332968,4.4417582,62.045055,.10021978,62,0
539150,2013,3,13.928572,3.734066,67.351646,.21857142,62,0
539150,2013,4,15.640218,3.8771739,40.069565,.015108695,62,0
539150,2014,1,10.775556,4.1422224,34.891109,.016777778,62,0
539150,2014,2,14.29011,4.1285715,60.716484,.074835166,62,0
539150,2014,3,14.592308,3.6978023,67.338463,.1665934,62,0
539150,2014,4,12.476087,3.6869566,39.341305,.032065216,62,0
539150,2015,1,12.67,3.9966667,35.754444,.010112359,62,0
539150,2015,2,15.883516,4.0681319,60.416485,.12692307,62,0
539150,2015,3,15.730434,3.7565217,67.132607,.096847825,62,0
539150,2015,4,12.642391,3.4130435,40.184784,.035842698,62,0
539150,2016,1,14.976923,4.1296701,33.930771,.012222222,62,0
539150,2016,2,16.975824,4.0626373,61.358242,.09556818,62,0
539150,2016,3,16.242392,3.9086957,69.731522,.13197802,62,0
539150,2016,4,14.750549,3.925,41.594566,.018977273,62,0
539150,2017,1,12.347777,4.7811112,33.387779,.064252876,62,0
539150,2017,2,16.114286,5.3703299,60.452747,.088202246,62,0
539150,2017,3,14.95,4.4434781,67.527176,.12277777,62,0
539150,2017,4,12.406522,4.3010869,38.174999,.040439561,62,0
539150,2018,1,12.92,4.7522221,33.354443,.15651685,62,0
539150,2018,2,15.208791,5.2142859,60.603298,.15885058,62,0
539150,2018,3,13.791111,4.2777777,66.15889,.19233333,62,0
539150,2018,4,12.354651,4.3430233,36.613953,.016705882,62,0
539150,2019,1,12.04,4.4166665,32.50111,.048554216,62,0
539150,2019,2,14.469231,4.9439559,59.475822,.12214286,62,0
539150,2019,3,14.723913,4.2380433,65.285866,.15816092,62,0
539150,2019,4,13.390218,4.2565217,39.348911,.046067417,62,0
539150,2020,1,12.658242,4.8076925,35.465935,.0098901102,62,0
539150,2020,2,16.514286,5.0021977,60.273628,.090549447,62,0
539150,2020,3,18.6,2.7,66.400002,0,62,0
539230,2011,1,18.032955,4.2590909,29.103409,.015909091,62,0
539230,2011,2,18.48427,5.1426964,63.174156,.027977528,62,0
539230,2011,3,17.6,4.0315218,65.806519,.21195652,62,0
539230,2011,4,16.463043,3.9369564,39.47826,.064347826,62,0
539230,2012,1,16.405495,4.0384617,30.184616,.014395604,62,0
539230,2012,2,18.168133,4.5846152,62.164837,.058681317,62,0
539230,2012,3,17.043478,4.3315215,66.658699,.15130435,62,0
539230,2012,4,17.456522,4.5021739,37.885868,.0071739131,62,0
539230,2013,1,17.941111,4.2599998,38.17889,.006111111,62,0
539230,2013,2,17.786814,4.7527471,62.523075,.077362634,62,0
539230,2013,3,17.257143,4.3197803,67.605492,.24010989,62,0
539230,2013,4,17.657608,3.8641305,40.618477,.022608696,62,0
539230,2014,1,16.287779,4.3499999,35.150002,.016704544,62,0
539230,2014,2,17.826967,4.5300002,60.918888,.081888892,62,0
539230,2014,3,17.4,4.3032966,67.14286,.15593407,62,0
539230,2014,4,13.875,4.2130437,39.842392,.015869565,62,0
539230,2015,1,8.6166668,4.312222,35.655556,.020333333,62,0
539230,2015,2,13.703297,4.375824,60.429672,.09263736,62,0
539230,2015,3,13.638043,4.4532609,67.84565,.096956521,62,0
539230,2015,4,9.1391306,3.8793478,40.032608,.060434781,62,0
539230,2016,1,11.074725,4.4626374,33.372528,.021538461,62,0
539230,2016,2,14.815385,4.7065935,61.486813,.099670328,62,0
539230,2016,3,13.554348,4.5423913,69.98587,.097173914,62,0
539230,2016,4,9.7804346,4.2315216,41.788044,.027282609,62,0
539230,2017,1,10.454445,4.291111,34.832222,.032888889,62,0
539230,2017,2,15.327473,4.5329671,62.31868,.10230769,62,0
539230,2017,3,14.238044,4.2141304,69.044563,.14945652,62,0
539230,2017,4,10.473913,4.0076089,38.779346,.055543479,62,0
539230,2018,1,11.401112,4.3511109,34.478889,.022666667,62,0
539230,2018,2,14.80989,4.5890112,62.286812,.14714286,62,0
539230,2018,3,14.242697,4.324719,67.928093,.21168539,62,0
539230,2018,4,12.610465,4.2717648,38.076744,.0072093024,62,0
539230,2019,1,11.966666,4.0833335,33.704445,.010113636,62,0
539230,2019,2,13.762637,4.4285712,60.953846,.10483146,62,0
539230,2019,3,14.122827,4.1902175,67.865219,.1721978,62,0
539230,2019,4,10.377174,3.925,40.678261,.04988889,62,0
539230,2020,1,11.181318,4.1505494,37.223076,.012307692,62,0
539230,2020,2,15.805494,4.4230771,62.038464,.068901099,62,0
539230,2020,3,15.9,3.9000001,67.599998,.02,62,0
539590,2011,1,8.4933329,4.3588891,36.610001,.011333333,14,0
539590,2011,2,8.6923075,4.8417583,71.242859,.045054946,14,0
539590,2011,3,6.451087,3.7793479,74.489128,.21923913,14,0
539590,2011,4,6.9217391,3.7130435,47.16087,.06869565,14,0
539590,2012,1,7.3791208,4.1780219,37.142857,.012747252,14,0
539590,2012,2,8.7307692,4.453846,72.02198,.032857142,14,0
539590,2012,3,7.4608693,4.5913043,76.130432,.091630436,14,0
539590,2012,4,7.7336955,3.9750001,44.563042,.012065218,14,0
539590,2013,1,6.3677778,4.5166669,42.603333,.0072222222,14,0
539590,2013,2,8.9659338,5.3648353,71.759338,.068131872,14,0
539590,2013,3,7.2054944,5.1494508,79.360443,.10043956,14,0
539590,2013,4,6.2934785,3.6043479,46.377174,.024565218,14,0
539590,2014,1,3.8068964,4.6611114,42.378887,.0098876404,14,0
539590,2014,2,9.0395603,5.0956044,70.665932,.099120878,14,0
539590,2014,3,9.2219782,4.6659341,76.107689,.20681319,14,0
539590,2014,4,4.6336956,4.3684783,46.740219,.01673913,14,0
539590,2015,1,6.394382,4.4033332,41.723335,.018222222,14,0
539590,2015,2,6.4208794,4.7912087,68.84066,.077865168,14,0
539590,2015,3,7.0869565,4.3000002,76.781525,.075730339,14,0
539590,2015,4,2.6793478,3.8554349,46.185871,.059120879,14,0
539590,2016,1,4.3211112,4.7032967,39.757145,.0069230767,14,0
539590,2016,2,6.0844445,4.702198,70.549454,.10934066,14,0
539590,2016,3,6.1130433,4.6152172,79.16848,.082934782,14,0
539590,2016,4,1.5695652,3.9032967,47.529346,.057391305,14,0
539590,2017,1,2.4244444,4.4677777,41.433334,.017333334,14,0
539590,2017,2,10.127778,4.5417581,70.88681,.072527476,14,0
539590,2017,3,10.840218,4.4054346,78.964134,.11152174,14,0
539590,2017,4,3.5152173,3.6967392,45.191303,.042417582,14,0
539590,2018,1,3.9382021,4.5688887,40.882221,.073370785,14,0
539590,2018,2,9.0219784,4.8000002,71.331871,.099340662,14,0
539590,2018,3,12.264045,4.7766666,79.50222,.083258428,14,0
539590,2018,4,4.676744,3.961628,45.763954,.014069768,14,0
539590,2019,1,4.005682,4.1444445,40.75111,.0058888886,14,0
539590,2019,2,9.32967,4.7197804,70.729668,.07,14,0
539590,2019,3,10.544565,4.0391302,77.26413,.15967391,14,0
539590,2019,4,3.6445651,3.6184783,47.08913,.048804346,14,0
539590,2020,1,4.3967032,4.2670331,43.206593,.021318682,14,0
539590,2020,2,9.0802202,4.4208794,69.603294,.063626371,14,0
539590,2020,3,8.1000004,4.4000001,80.5,0,14,0
539750,2011,1,11.538889,3.6844444,33.276669,.011333333,14,0
539750,2011,2,11.305494,4.3824177,67.425278,.04978022,14,0
539750,2011,3,7.6391306,3.1065216,70.834785,.23271739,14,0
539750,2011,4,8.7032604,2.777174,43.980434,.068260871,14,0
539750,2012,1,9.8791208,3.3923078,33.656044,.013516484,14,0
539750,2012,2,11.320879,4.0945053,68.061539,.019120879,14,0
539750,2012,3,8.0608692,3.2576087,72.027176,.10630435,14,0
539750,2012,4,10.988044,3.8630435,41.902172,.011956521,14,0
539750,2013,1,9.2666664,3.4733334,37.73,.011555555,14,0
539750,2013,2,10.337362,4.6999998,67.190109,.07692308,14,0
539750,2013,3,7.9659343,3.7954023,75.096703,.24296704,14,0
539750,2013,4,8.3793478,3.7352273,43.961956,.021195652,14,0
539750,2014,1,4.8483148,3.6888888,38.586666,.018444445,14,0
539750,2014,2,6.2966294,4.3344445,66.703331,.082555555,14,0
539750,2014,3,6.2769232,3.6340659,72.103294,.16285715,14,0
539750,2014,4,8.809783,4.0869565,44.211956,.010434782,14,0
539750,2015,1,9.0366669,4.0366669,38.914444,.012111111,14,0
539750,2015,2,9.1252747,4.4901099,65.626373,.1154945,14,0
539750,2015,3,7.375,3.8815217,72.592392,.063260868,14,0
539750,2015,4,7.5956521,3.9240506,43.916306,.056956522,14,0
539750,2016,1,11.292308,5.1389608,37.273628,.010549451,14,0
539750,2016,2,9.9022226,4.6666665,66.334068,.15791209,14,0
539750,2016,3,8.0369568,3.8566666,74.270653,.19554348,14,0
539750,2016,4,7.853261,3.5333333,45.145653,.056630436,14,0
539750,2017,1,10.875556,4.1066666,38.624443,.021666666,14,0
539750,2017,2,11.243956,4.2164836,67.315384,.086263739,14,0
539750,2017,3,9.7510872,3.789011,74.878258,.11836956,14,0
539750,2017,4,11.679348,4.0555553,43.621738,.030217391,14,0
539750,2018,1,11.412222,4.1455555,37.486668,.020111112,14,0
539750,2018,2,12.886813,4.4593406,67.730766,.13197802,14,0
539750,2018,3,11.304495,4.2730336,75.664047,.13044944,14,0
539750,2018,4,12.558824,3.9988372,43.755814,.014534883,14,0
539750,2019,1,11.235632,3.9200001,37.323334,.0099999998,14,0
539750,2019,2,13.516483,4.6835165,67.671425,.070333332,14,0
539750,2019,3,12.134783,3.8815217,74.348915,.141,14,0
539750,2019,4,11.629348,3.7351649,45.282608,.047608696,14,0
539750,2020,1,11.361539,3.8043957,40.71209,.029010989,14,0
539750,2020,2,14.493406,4.6780219,67.62088,.068681322,14,0
539750,2020,3,8.8000002,4.4000001,76.800003,.050000001,14,0
540120,2011,1,18.303333,8.7177782,5.8844442,.0053333333,15,0
540120,2011,2,18.112087,8.101099,52.596703,.033956043,15,0
540120,2011,3,18.269566,5.4315219,62.040218,.10858695,15,0
540120,2011,4,18.311956,6.5586958,19.159782,.014130435,15,0
540120,2012,1,18.271429,8.5274725,3.1780219,.0086813187,15,0
540120,2012,2,18.012089,8.2164831,52.630768,.083076924,15,0
540120,2012,3,18.266304,5.3706522,62.113045,.11934783,15,0
540120,2012,4,17.868479,7.5173912,15.111957,.030108696,15,0
540120,2013,1,18.35,8.1877775,6.0666666,.0036666666,15,0
540120,2013,2,18.425276,7.6505494,51.535164,.061868131,15,0
540120,2013,3,18.434067,6.3219781,62.773624,.11076923,15,0
540120,2013,4,18.211956,7.0923915,21.9,.012391305,15,0
540120,2014,1,14.863334,6.8533335,13.11,.0023333333,15,0
540120,2014,2,15.603297,6.7582417,53.260441,.065274723,15,0
540120,2014,3,15.119781,5.601099,61.816483,.093516484,15,0
540120,2014,4,16.080435,7.6673913,22.559782,.018681319,15,0
540120,2015,1,14.938889,7.3688889,13.723333,.0083333328,15,0
540120,2015,2,15.665935,7.7450547,51.976925,.055333331,15,0
540120,2015,3,16.051086,5.4086957,62.715218,.058111113,15,0
540120,2015,4,13.603261,6.777174,19.540216,.037934784,15,0
540120,2016,1,15.259341,8.5725279,7.8340659,.0024175823,15,0
540120,2016,2,16.416483,8.0945053,52.443954,.050000001,15,0
540120,2016,3,15.870652,5.1978259,65.382607,.070760868,15,0
540120,2016,4,15.867392,6.9836955,19.497826,.023369566,15,0
540120,2017,1,15.956667,6.6516852,11.196667,.0047777779,15,0
540120,2017,2,16.970329,7.578022,55.253845,.016153846,15,0
540120,2017,3,16.379349,6.1736264,63.931522,.086956523,15,0
540120,2017,4,16.226088,7.8472528,18.784782,.0053846152,15,0
540120,2018,1,14.916667,7.2101126,8.1555557,.24222222,15,0
540120,2018,2,16.386814,7.5912089,55.495605,.036373626,15,0
540120,2018,3,16.382023,5.9449439,64.98539,.22590908,15,0
540120,2018,4,16.304651,7.1964707,19.639534,.010697674,15,0
540120,2019,1,16.605556,7.0322223,13.143333,.0068965517,15,0
540120,2019,2,15.656044,7.2450547,53.669231,.066477269,15,0
540120,2019,3,15.686956,5.3554349,64.380432,.082584269,15,0
540120,2019,4,15.65,6.7510867,20.809782,.027444445,15,0
540120,2020,1,14.835165,6.0340657,11.765934,.04021978,15,0
540120,2020,2,15.540659,6.6725273,53.385715,.061868131,15,0
540120,2020,3,16.5,4.5999999,64.800003,.13,15,0
540260,2011,1,18.312222,5.4088888,19.218889,.0022222223,15,0
540260,2011,2,18.108791,5.0450549,62.013187,.042087913,15,0
540260,2011,3,18.170652,3.5619566,70.398911,.093804345,15,0
540260,2011,4,18.052174,3.6445653,30.638042,.0030434781,15,0
540260,2012,1,18.134066,4.7318683,16.548351,.0020879121,15,0
540260,2012,2,18.082418,4.7263737,61.613186,.071648352,15,0
540260,2012,3,18.127174,3.2847826,70.738045,.16597827,15,0
540260,2012,4,18.151087,3.977174,26.015217,.0085869562,15,0
540260,2013,1,18.092222,4.8544445,15.626666,.0040000002,15,0
540260,2013,2,17.571428,5.2604394,60.341759,.099120878,15,0
540260,2013,3,16.854944,3.8088889,71.11319,.14648351,15,0
540260,2013,4,14.977174,4.3554349,33.14674,.0063043479,15,0
540260,2014,1,7.5566669,4.2188888,21.883333,.00044444442,15,0
540260,2014,2,13.435164,4.8153849,62.958241,.082307689,15,0
540260,2014,3,13.164444,4.0659342,70.935165,.070109889,15,0
540260,2014,4,10.572826,4.2478261,30.5,.0020652174,15,0
540260,2015,1,11.442223,4.79,25.187778,.0021111111,15,0
540260,2015,2,14.421978,5.2164836,61.457142,.11833333,15,0
540260,2015,3,16.477175,3.8380435,70.906525,.092282608,15,0
540260,2015,4,12.351087,4.1532607,29.542391,.031978022,15,0
540260,2016,1,14.510989,5.3703299,20.972527,.0012087912,15,0
540260,2016,2,17.125275,5.2384615,62.493408,.034269661,15,0
540260,2016,3,16.351088,3.7336957,72.240219,.12241758,15,0
540260,2016,4,14.26087,4.3510871,27.716305,.0905618,15,0
540260,2017,1,16.273333,5.0933332,23.823334,.001,15,0
540260,2017,2,17.834066,5.3692307,64.561539,.018876404,15,0
540260,2017,3,17.446739,4.3184781,72.051086,.11560439,15,0
540260,2017,4,15.653261,4.4336958,28.460869,.00076086959,15,0
540260,2018,1,16.018888,4.8533335,18.85,.00875,15,0
540260,2018,2,17.858242,5.0087914,64.43956,.027191011,15,0
540260,2018,3,17.268539,4.252809,71.91011,.26852274,15,0
540260,2018,4,15.605814,4.4558139,31.027906,.0011764705,15,0
540260,2019,1,14.425555,4.897778,25.187778,.0035555556,15,0
540260,2019,2,16.617582,5.2208791,62.613186,.091777779,15,0
540260,2019,3,15.263043,3.7554348,71.400002,.12376471,15,0
540260,2019,4,13.003261,4.3391304,29.248913,.0097802198,15,0
540260,2020,1,13.402198,4.2901101,24.52088,.00087912084,15,0
540260,2020,2,16.5,5.0109892,61.612087,.062417582,15,0
540260,2020,3,18.6,4.3000002,75.400002,0,15,0
